"Job","User","Project","Host Name","Partition","QOS","Submit","Start","End","Wait Time","Elapsed Secs","CPUs","Nodes Allocated","Hours Charged","Raw Hours","Machine Hours"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-12 17:49:18","2020-09-12 18:09:22","2020-09-12 18:11:50","1204","148","2048","32","184.17777777777778","1.3155555555555556","184.17777777777778"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-12 17:49:21","2020-09-12 18:11:57","2020-09-12 18:14:52","1356","175","2048","32","217.77777777777777","1.5555555555555556","217.77777777777777"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-12 17:49:23","2020-09-12 18:15:03","2020-09-12 18:16:36","1540","93","2048","32","115.73333333333333","0.8266666666666667","115.73333333333333"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-12 17:49:25","2020-09-12 18:17:07","2020-09-12 18:18:00","1662","53","2048","32","65.95555555555555","0.4711111111111111","65.95555555555555"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-12 17:49:27","2020-09-12 18:18:13","2020-09-12 18:20:40","1726","147","2048","32","182.93333333333334","1.3066666666666666","182.93333333333334"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-12 17:49:28","2020-09-12 18:20:46","2020-09-12 18:22:31","1878","105","2048","32","130.66666666666666","0.9333333333333333","130.66666666666666"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-12 17:49:31","2020-09-12 18:24:00","2020-09-12 18:24:49","2069","49","2048","32","60.977777777777774","0.43555555555555553","60.977777777777774"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-12 17:49:33","2020-09-12 18:26:21","2020-09-12 18:27:15","2208","54","2048","32","67.2","0.48","67.2"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-12 17:49:36","2020-09-12 18:27:46","2020-09-12 18:28:35","2290","49","2048","32","60.977777777777774","0.43555555555555553","60.977777777777774"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-12 17:49:48","2020-09-12 18:30:09","2020-09-12 18:30:59","2421","50","2048","32","62.22222222222222","0.4444444444444444","62.22222222222222"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-12 19:29:23","2020-09-12 19:29:30","2020-09-12 19:31:46","7","136","2048","32","169.24444444444444","1.208888888888889","169.24444444444444"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-12 19:29:25","2020-09-12 19:33:18","2020-09-12 19:35:39","233","141","2048","32","175.46666666666667","1.2533333333333334","175.46666666666667"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-13 11:24:08","2020-09-13 11:24:17","2020-09-13 11:28:13","9","236","1024","16","146.84444444444443","1.048888888888889","146.84444444444443"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-13 11:24:11","2020-09-13 11:24:23","2020-09-13 11:28:29","12","246","1024","16","153.06666666666666","1.0933333333333333","153.06666666666666"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-13 14:35:17","2020-09-13 14:35:25","2020-09-13 14:44:43","8","558","1024","16","347.2","2.48","347.2"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-13 14:52:17","2020-09-13 14:52:38","2020-09-13 14:56:46","21","248","1024","16","154.3111111111111","1.1022222222222222","154.3111111111111"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-13 15:33:09","2020-09-13 15:33:16","2020-09-13 15:35:17","7","121","1024","16","75.28888888888889","0.5377777777777778","75.28888888888889"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-13 15:33:13","2020-09-13 15:33:28","2020-09-13 15:35:19","15","111","1024","16","69.06666666666666","0.49333333333333335","69.06666666666666"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-13 15:34:58","2020-09-13 15:35:31","2020-09-13 15:39:54","33","263","1024","16","163.64444444444445","1.1688888888888889","163.64444444444445"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-13 15:40:41","2020-09-13 15:40:50","2020-09-13 15:45:28","9","278","1024","16","172.9777777777778","1.2355555555555555","172.9777777777778"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-13 16:01:41","2020-09-13 16:01:49","2020-09-13 16:06:26","8","277","1024","16","172.35555555555555","1.231111111111111","172.35555555555555"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-13 17:02:38","2020-09-13 17:02:50","2020-09-13 17:06:41","12","231","1024","16","143.73333333333332","1.0266666666666666","143.73333333333332"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-13 17:07:41","2020-09-13 17:07:59","2020-09-13 17:12:52","18","293","1024","16","182.3111111111111","1.3022222222222222","182.3111111111111"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-13 20:19:11","2020-09-13 20:19:18","2020-09-13 20:22:17","7","179","1024","16","111.37777777777778","0.7955555555555556","111.37777777777778"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-13 20:44:51","2020-09-13 20:44:51","2020-09-13 20:45:03","0","12","64","1","0.4666666666666667","0.0033333333333333335","0.4666666666666667"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-13 22:06:56","2020-09-13 22:07:11","2020-09-13 22:09:11","15","120","1920","30","140","1","140"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-13 22:27:25","2020-09-13 22:27:32","2020-09-13 22:29:25","7","113","1920","30","131.83333333333334","0.9416666666666667","131.83333333333334"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-13 22:32:43","2020-09-13 22:32:43","2020-09-13 22:33:01","0","18","64","1","0.7","0.005","0.7"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-13 22:36:31","2020-09-13 22:36:40","2020-09-13 22:37:45","9","65","1920","30","75.83333333333333","0.5416666666666666","75.83333333333333"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-14 14:11:43","2020-09-14 14:12:43","2020-09-14 14:13:20","60","37","64","1","1.4388888888888889","0.010277777777777778","1.4388888888888889"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-14 16:10:05","2020-09-14 16:10:15","2020-09-14 16:12:27","10","132","1792","28","143.73333333333332","1.0266666666666666","143.73333333333332"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-14 16:10:07","2020-09-14 16:12:41","2020-09-14 16:16:03","154","202","1792","28","219.95555555555555","1.5711111111111111","219.95555555555555"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-14 16:10:09","2020-09-14 16:16:10","2020-09-14 16:18:42","361","152","1792","28","165.51111111111112","1.1822222222222223","165.51111111111112"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-14 16:10:10","2020-09-14 16:18:49","2020-09-14 16:21:00","519","131","1792","28","142.64444444444445","1.018888888888889","142.64444444444445"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-14 16:10:11","2020-09-14 16:21:04","2020-09-14 16:24:11","653","187","1792","28","203.62222222222223","1.4544444444444444","203.62222222222223"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-14 19:06:39","2020-09-14 19:06:49","2020-09-14 19:10:08","10","199","1024","16","123.82222222222222","0.8844444444444445","123.82222222222222"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-14 19:06:42","2020-09-14 19:06:49","2020-09-14 19:10:18","7","209","1024","16","130.04444444444445","0.9288888888888889","130.04444444444445"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-14 19:06:44","2020-09-14 19:10:19","2020-09-14 19:14:40","215","261","1024","16","162.4","1.16","162.4"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-14 19:06:45","2020-09-14 19:10:33","2020-09-14 19:13:26","228","173","1024","16","107.64444444444445","0.7688888888888888","107.64444444444445"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-14 19:06:46","2020-09-14 19:13:36","2020-09-14 19:16:40","410","184","1024","16","114.4888888888889","0.8177777777777778","114.4888888888889"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-14 19:06:48","2020-09-14 19:16:08","2020-09-14 19:19:16","560","188","1024","16","116.97777777777777","0.8355555555555556","116.97777777777777"
